2023-06-21 18:16:14,553 INFO    StreamThr :877222 [internal.py:wandb_internal():86] W&B internal server running at pid: 877222, started at: 2023-06-21 18:16:14.552960
2023-06-21 18:16:25,506 INFO    SenderThread:877222 [sender.py:send_exit():606] send defer
2023-06-21 18:16:25,506 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: poll_exit
2023-06-21 18:16:25,506 DEBUG   SenderThread:877222 [sender.py:send():375] send: files
2023-06-21 18:16:25,506 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,506 INFO    SenderThread:877222 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-21 18:16:25,506 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-21 18:16:25,507 INFO    SenderThread:877222 [sender.py:_save_file():1378] saving file code/code/main.py with policy now
2023-06-21 18:16:25,507 INFO    SenderThread:877222 [sender.py:_save_file():1378] saving file diff.patch with policy now
2023-06-21 18:16:25,507 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,507 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-21 18:16:25,507 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 1
2023-06-21 18:16:25,507 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,507 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-21 18:16:25,507 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,507 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-21 18:16:25,508 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 2
2023-06-21 18:16:25,508 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,508 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-21 18:16:25,508 INFO    HandlerThread:877222 [system_monitor.py:finish():190] Stopping system monitor
2023-06-21 18:16:25,510 DEBUG   SystemMonitor:877222 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-21 18:16:25,510 DEBUG   SystemMonitor:877222 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-21 18:16:25,510 DEBUG   SystemMonitor:877222 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-21 18:16:25,510 INFO    HandlerThread:877222 [interfaces.py:finish():202] Joined cpu monitor
2023-06-21 18:16:25,511 INFO    HandlerThread:877222 [interfaces.py:finish():202] Joined disk monitor
2023-06-21 18:16:25,552 INFO    HandlerThread:877222 [interfaces.py:finish():202] Joined gpu monitor
2023-06-21 18:16:25,552 INFO    HandlerThread:877222 [interfaces.py:finish():202] Joined memory monitor
2023-06-21 18:16:25,552 INFO    HandlerThread:877222 [interfaces.py:finish():202] Joined network monitor
2023-06-21 18:16:25,552 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,552 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-21 18:16:25,552 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 3
2023-06-21 18:16:25,552 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,552 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-21 18:16:25,552 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,552 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 4
2023-06-21 18:16:25,553 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,553 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-21 18:16:25,553 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 5
2023-06-21 18:16:25,553 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,553 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-21 18:16:25,553 DEBUG   SenderThread:877222 [sender.py:send():375] send: summary
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-21 18:16:25,553 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-21 18:16:25,553 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 6
2023-06-21 18:16:25,554 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,554 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-21 18:16:25,554 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,554 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-21 18:16:25,554 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 7
2023-06-21 18:16:25,554 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: status_report
2023-06-21 18:16:25,554 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,554 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-21 18:16:25,554 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,554 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-21 18:16:25,554 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 8
2023-06-21 18:16:25,554 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,554 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-21 18:16:25,554 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:25,555 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-21 18:16:25,573 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 9
2023-06-21 18:16:25,573 DEBUG   SenderThread:877222 [sender.py:send():375] send: artifact
2023-06-21 18:16:25,573 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:25,574 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-21 18:16:25,967 INFO    wandb-upload_1:877222 [upload_job.py:push():117] Skipped uploading /tmp/tmpizqjkyqawandb/9zxuctah-code/code/main.py
2023-06-21 18:16:26,394 INFO    wandb-upload_0:877222 [upload_job.py:push():137] Uploaded file /tmp/tmpizqjkyqawandb/msseetuv-wandb-metadata.json
2023-06-21 18:16:26,421 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/wandb-summary.json
2023-06-21 18:16:26,421 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_created():278] file/dir created: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/diff.patch
2023-06-21 18:16:26,422 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_created():278] file/dir created: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/wandb-metadata.json
2023-06-21 18:16:26,422 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_created():278] file/dir created: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/code/code/main.py
2023-06-21 18:16:26,422 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_created():278] file/dir created: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/code
2023-06-21 18:16:26,423 INFO    Thread-12 :877222 [dir_watcher.py:_on_file_created():278] file/dir created: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/code/code
2023-06-21 18:16:26,650 INFO    wandb-upload_2:877222 [upload_job.py:push():137] Uploaded file /tmp/tmpizqjkyqawandb/57rfasjv-diff.patch
2023-06-21 18:16:27,522 INFO    wandb-upload_0:877222 [upload_job.py:push():92] Skipped uploading /home/cgm/.local/share/wandb/artifacts/staging/tmppbkat7bl
2023-06-21 18:16:28,116 INFO    wandb-upload_2:877222 [upload_job.py:push():95] Uploaded file /home/cgm/.local/share/wandb/artifacts/staging/tmpclm8bwyn
2023-06-21 18:16:28,165 INFO    wandb-upload_1:877222 [upload_job.py:push():95] Uploaded file /home/cgm/.local/share/wandb/artifacts/staging/tmp7lzluhac
2023-06-21 18:16:28,988 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: keepalive
2023-06-21 18:16:29,965 INFO    SenderThread:877222 [sender.py:send_artifact():1474] sent artifact job-https___github.com_emiliencgm_CGM__GCLRec.git_code_main.py - {'id': 'QXJ0aWZhY3Q6NDk0NDgzNjIy', 'digest': '42f75205df41f033ffccd990fe7eab76', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0NjEzMzQ1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDk0NDI2MDE1', 'versionIndex': 140}}, 'version': 'latest'}
2023-06-21 18:16:29,965 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:29,965 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-21 18:16:29,965 INFO    SenderThread:877222 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-21 18:16:30,425 INFO    SenderThread:877222 [dir_watcher.py:finish():395] scan: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files
2023-06-21 18:16:30,425 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/config.yaml config.yaml
2023-06-21 18:16:30,426 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/requirements.txt requirements.txt
2023-06-21 18:16:30,432 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/wandb-summary.json wandb-summary.json
2023-06-21 18:16:30,432 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/diff.patch diff.patch
2023-06-21 18:16:30,432 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/conda-environment.yaml conda-environment.yaml
2023-06-21 18:16:30,432 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/wandb-metadata.json wandb-metadata.json
2023-06-21 18:16:30,437 INFO    SenderThread:877222 [dir_watcher.py:finish():409] scan save: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/code/code/main.py code/code/main.py
2023-06-21 18:16:30,437 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 10
2023-06-21 18:16:30,438 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:30,438 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-21 18:16:30,438 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:30,438 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-21 18:16:30,438 INFO    SenderThread:877222 [file_pusher.py:finish():167] shutting down file pusher
2023-06-21 18:16:31,098 INFO    wandb-upload_2:877222 [upload_job.py:push():137] Uploaded file /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/wandb-summary.json
2023-06-21 18:16:31,101 INFO    wandb-upload_1:877222 [upload_job.py:push():137] Uploaded file /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/requirements.txt
2023-06-21 18:16:31,311 INFO    wandb-upload_0:877222 [upload_job.py:push():137] Uploaded file /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/config.yaml
2023-06-21 18:16:31,376 INFO    wandb-upload_3:877222 [upload_job.py:push():137] Uploaded file /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/files/conda-environment.yaml
2023-06-21 18:16:31,569 WARNING StreamThr :877222 [internal.py:is_dead():414] Internal process exiting, parent pid 877176 disappeared
2023-06-21 18:16:31,569 ERROR   StreamThr :877222 [internal.py:wandb_internal():152] Internal process shutdown.
2023-06-21 18:16:31,577 INFO    Thread-11 :877222 [sender.py:transition_state():626] send defer: 11
2023-06-21 18:16:31,577 DEBUG   HandlerThread:877222 [handler.py:handle_request():144] handle_request: defer
2023-06-21 18:16:31,578 INFO    HandlerThread:877222 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-21 18:16:31,578 INFO    HandlerThread:877222 [handler.py:finish():842] shutting down handler
2023-06-21 18:16:31,578 INFO    WriterThread:877222 [datastore.py:close():298] close: /home/cgm/code/CGM__GCLRec/code/wandb/run-20230621_181614-d6lf72np/run-d6lf72np.wandb
2023-06-21 18:16:31,579 DEBUG   SenderThread:877222 [sender.py:send_request():402] send_request: defer
2023-06-21 18:16:31,579 INFO    SenderThread:877222 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-21 18:16:31,579 INFO    SenderThread:877222 [file_pusher.py:join():172] waiting for file pusher
2023-06-21 18:16:31,579 INFO    SenderThread:877222 [sender.py:transition_state():626] send defer: 12
2023-06-21 18:16:31,580 INFO    SenderThread:877222 [sender.py:finish():1550] shutting down sender
2023-06-21 18:16:31,580 INFO    SenderThread:877222 [file_pusher.py:finish():167] shutting down file pusher
2023-06-21 18:16:31,580 INFO    SenderThread:877222 [file_pusher.py:join():172] waiting for file pusher
